ID_Transaksi,Umur_Pelanggan,Pendapatan_Bulanan,Jumlah_Item,Total_Belanja,Kategori_Produk
4221,43,4326168,8,2670476,Elektronik
4222,38,14297281,4,2655349,Fashion
4223,53,12323592,2,1272465,Fashion
4224,43,11727579,3,2080624,Fashion
4225,45,8951740,9,1714298,Elektronik
4226,19,6141314,9,625087,Makanan
4227,60,6286419,8,2791026,Makanan
4228,29,12426309,8,2208116,Elektronik
4229,61,6010086,8,2506675,Elektronik
4230,26,14006368,8,578089,Elektronik
4231,52,2482870,8,2973728,Elektronik
4232,25,7313280,1,1979486,Makanan
4233,43,9963845,6,2812660,Fashion
4234,50,14946220,9,725221,Fashion
4235,17,7991342,8,2116128,Elektronik
4236,48,8433230,3,2602085,Elektronik
4237,41,9184620,1,2165789,Fashion
4238,45,6209689,2,1552096,Makanan
4239,23,10135800,2,1670295,Elektronik
4240,19,14386189,7,674225,Elektronik
4241,36,6152109,6,368316,Makanan
4242,36,4605822,2,1124013,Makanan
4243,46,2117369,8,546221,Makanan
4244,51,14107735,9,73119,Elektronik
4245,51,8380858,7,751477,Makanan
4246,55,4350876,4,1328965,Elektronik
4247,43,9031401,1,1508071,Elektronik
4248,42,10169183,4,1953843,Makanan
4249,30,13761936,4,280882,Fashion
4250,33,5619047,8,2020883,Makanan
4251,34,12620345,4,526113,Fashion
4252,61,4867695,4,1683669,Makanan
4253,45,13154455,2,1116777,Makanan
4254,36,12136684,7,2175786,Elektronik
4255,43,7347006,4,2030840,Elektronik
4256,34,3650522,6,2551194,Elektronik
4257,20,7408792,3,1447541,Elektronik
4258,17,7242042,7,2652493,Elektronik
4259,17,8060319,6,2455071,Elektronik
4260,42,9971153,3,2261242,Elektronik
4261,61,11555821,4,1105374,Fashion
4262,36,2907153,5,558377,Fashion
4263,39,4714660,9,2606471,Elektronik
4264,26,7824648,6,1700024,Fashion
4265,27,13389435,4,232482,Makanan
4266,57,3923298,7,2146306,Fashion
4267,57,5625279,2,1409767,Elektronik
4268,21,14425031,4,2111369,Fashion
4269,17,10910005,5,2518936,Makanan
4270,33,2792425,4,414758,Fashion
4271,38,5110997,4,2018062,Elektronik
4272,50,7336530,9,2836376,Makanan
4273,61,14293021,2,1570910,Makanan
4274,57,3566772,6,1708354,Fashion
4275,45,5001179,8,1669177,Makanan
4276,20,2052066,8,864356,Makanan
4277,21,4471146,7,953922,Makanan
4278,27,7259018,4,1105888,Elektronik
4279,37,8410014,7,1212320,Makanan
4280,51,10647088,6,2378897,Fashion
4281,28,8729199,6,267522,Fashion
4282,42,7514214,2,2425488,Makanan
4283,35,10218723,8,722810,Fashion
4284,61,6183005,8,1286873,Makanan
4285,23,10051090,7,1981556,Fashion
4286,63,14140939,9,2246143,Makanan
4287,23,11399822,8,1177287,Makanan
4288,42,14469162,9,2812807,Makanan
4289,56,6171364,9,689395,Elektronik
4290,21,8417060,6,1766126,Fashion
4291,37,12324430,2,474502,Makanan
4292,30,7362204,7,1830261,Elektronik
4293,20,4573937,3,278552,Elektronik
4294,39,6197739,7,2743867,Makanan
4295,58,12325121,9,2234665,Makanan
4296,36,5305742,2,1424734,Makanan
4297,31,9006451,6,801247,Makanan
4298,61,3470851,6,256924,Makanan
4299,45,2712917,9,891688,Fashion
4300,24,13324581,9,1882413,Makanan
4301,57,4936598,5,673031,Makanan
4302,64,9766074,5,296968,Fashion
4303,35,6486745,9,1976198,Elektronik
4304,64,8859634,8,2078851,Fashion
4305,55,8574922,7,2985299,Elektronik
4306,62,13045787,8,1880439,Elektronik
4307,44,11840119,6,854069,Fashion
4308,62,4700993,3,2142317,Makanan
4309,43,14591226,7,118745,Elektronik
4310,20,11006727,8,1659181,Makanan
4311,31,6007324,8,1803702,Fashion
4312,51,5515530,1,2674983,Elektronik
4313,53,10203492,7,537843,Makanan
4314,17,13308305,3,1149628,Elektronik
4315,19,2641462,2,1061987,Elektronik
4316,63,8437885,2,1644928,Fashion
4317,40,4327089,8,2743727,Makanan
4318,43,2544653,9,654730,Makanan
4319,56,14884085,3,2791990,Elektronik
4320,52,7506761,3,2624000,Makanan
4321,50,2393186,6,64425,Elektronik
4322,45,7972872,1,363625,Fashion
4323,40,5755490,6,127347,Fashion
4324,40,14923274,3,1695181,Makanan
4325,58,9071422,4,566066,Fashion
4326,20,5304299,9,1149106,Fashion
4327,19,6959691,3,1441819,Makanan
4328,50,8532930,1,1386608,Elektronik
4329,39,11151398,3,732851,Fashion
4330,39,3750093,7,999856,Makanan
4331,61,8216631,7,1607229,Makanan
4332,21,3220682,5,1775612,Makanan
4333,47,7243174,1,2475132,Fashion
4334,57,7005332,8,2315687,Fashion
4335,22,4895018,8,1995486,Elektronik
4336,53,8820399,2,1933998,Elektronik
4337,26,2607317,3,2757984,Elektronik
4338,56,7551252,4,463437,Elektronik
4339,23,12489531,1,1848806,Elektronik
4340,55,7579123,4,2649422,Elektronik
4341,54,3693675,5,647131,Makanan
4342,37,2974303,3,79251,Elektronik
4343,36,14383025,2,1853629,Fashion
4344,19,7211276,6,1021388,Elektronik
4345,38,10709188,8,2986204,Fashion
4346,63,5253507,7,1632904,Elektronik
4347,20,4876237,1,449185,Makanan
4348,44,5631047,4,1688299,Makanan
4349,28,6973064,3,1741368,Fashion
4350,54,8848120,6,1435387,Elektronik
4351,52,11425266,9,579325,Makanan
4352,63,2480674,9,372670,Makanan
4353,57,7320804,7,1244341,Elektronik
4354,21,6747924,9,1617981,Fashion
4355,29,8684601,8,1157666,Fashion
4356,39,9911057,5,1497754,Fashion
4357,46,10781664,9,1068364,Makanan
4358,53,14671943,7,540167,Elektronik
4359,41,5612914,5,1450272,Makanan
4360,64,10571632,8,2425740,Makanan
4361,43,11464656,7,352587,Makanan
4362,30,4157098,9,1770442,Makanan
4363,64,2944353,1,481600,Elektronik
4364,63,13798021,9,2124678,Makanan
4365,52,11439949,7,2656242,Makanan
4366,55,14888130,1,2506525,Fashion
4367,32,14218979,1,1473034,Makanan
4368,38,7868555,5,1611638,Elektronik
4369,37,12212588,8,1647112,Makanan
4370,37,12355457,9,489378,Elektronik
4371,24,3721742,6,748050,Elektronik
4372,32,14948959,8,1488241,Elektronik
4373,47,5295453,6,2915264,Fashion
4374,58,7870747,6,2993893,Fashion
4375,26,14014221,4,93237,Makanan
4376,48,12525099,5,2051812,Makanan
4377,50,13953309,2,1706094,Makanan
4378,25,10229840,3,2706420,Elektronik
4379,33,2304543,3,835345,Elektronik
4380,27,14364781,5,1093637,Elektronik
4381,48,5112261,5,2317784,Makanan
4382,26,3456498,6,1370274,Makanan
4383,38,14086533,5,2647375,Makanan
4384,33,14557594,6,1784921,Makanan
4385,20,6713297,8,98167,Fashion
4386,64,13479895,2,1346181,Fashion
4387,63,11101540,4,2842940,Fashion
4388,41,11369879,6,1427958,Makanan
4389,37,8423841,5,2393302,Fashion
4390,53,11380814,1,1514011,Fashion
4391,54,4238154,9,1912405,Makanan
4392,17,10391893,3,1085592,Fashion
4393,41,4657303,2,1011731,Makanan
4394,52,7390656,9,933513,Makanan
4395,33,13421969,7,2694556,Makanan
4396,57,12093099,5,1367394,Elektronik
4397,40,11770296,6,2557837,Makanan
4398,18,10324458,4,2414742,Fashion
4399,56,11491099,1,2271961,Fashion
4400,31,8663143,4,1905768,Makanan
4401,48,2665979,9,2673403,Elektronik
4402,55,7446342,1,2517577,Elektronik
4403,22,2784278,3,732622,Elektronik
4404,17,10896161,5,2158312,Fashion
4405,63,11365386,7,2512172,Elektronik
4406,39,9806421,9,57543,Elektronik
4407,55,6084457,6,943643,Makanan
4408,33,4470562,3,2543691,Elektronik
4409,50,9104627,7,888537,Elektronik
4410,57,12926684,4,1337489,Elektronik
4411,45,5798057,3,900262,Makanan
4412,25,5198747,7,845043,Makanan
4413,29,7476049,7,326016,Elektronik
4414,22,3902871,4,885887,Fashion
4415,22,11010823,7,2968514,Fashion
4416,36,3811049,2,1957030,Makanan
4417,19,10734837,1,1161290,Elektronik
4418,33,11555180,2,2796346,Fashion
4419,28,6757812,4,1056298,Elektronik
4420,64,12878407,8,1016220,Makanan
4421,63,7758851,3,2747881,Fashion
4422,61,10468579,6,686024,Makanan
4423,17,12261808,6,645067,Elektronik
4424,33,11954657,9,2098149,Makanan
4425,19,6591901,9,2251600,Makanan
4426,42,4849095,4,2419184,Makanan
4427,31,11704110,9,1681629,Makanan
4428,52,14768696,6,2340938,Fashion
4429,48,8779617,2,1095358,Elektronik
4430,48,11587718,6,1958010,Fashion
4431,20,2846462,2,392775,Elektronik
4432,34,2723879,8,1044233,Elektronik
4433,35,14377179,4,2672760,Elektronik
4434,59,5332006,5,358176,Elektronik
4435,51,3619814,8,2749203,Elektronik
4436,56,3444315,8,1536630,Fashion
4437,30,3502718,6,2691580,Elektronik
4438,49,4828340,4,135591,Makanan
4439,30,3194737,1,1082673,Fashion
4440,50,13932133,7,2326961,Fashion
4441,20,8696579,8,1646925,Elektronik
4442,40,2398825,9,2505886,Makanan
4443,45,3885190,2,2096416,Makanan
4444,35,6695781,1,1927132,Elektronik
4445,22,7091995,4,2061718,Elektronik
4446,49,2230596,5,534331,Makanan
4447,56,6993899,1,1493774,Fashion
4448,35,13267806,5,2001330,Fashion
4449,17,6122990,6,942566,Elektronik
4450,21,14494418,3,2491902,Fashion
4451,43,13131259,7,1981430,Fashion
4452,32,11822090,6,684198,Makanan
4453,22,8497127,4,2988265,Fashion
4454,56,2294358,3,2771503,Makanan
4455,29,9594902,5,113474,Elektronik
4456,64,9833276,3,2121407,Elektronik
4457,51,4873798,9,734873,Makanan
4458,35,6721005,9,1907600,Makanan
4459,28,11970977,6,2521492,Elektronik
4460,32,6970345,6,1908626,Makanan
4461,59,13374994,4,1150208,Elektronik
4462,26,11570361,4,2555777,Elektronik
4463,41,3247752,2,598442,Elektronik
4464,36,14973359,4,1131458,Elektronik
4465,47,6695154,8,1667781,Elektronik
4466,20,7357777,2,656776,Elektronik
4467,60,7301288,9,589989,Fashion
4468,39,13703087,1,2353505,Fashion
4469,18,2116908,2,2892383,Elektronik
4470,38,4343145,2,1691089,Fashion
4471,53,13764504,6,955710,Makanan
4472,24,7846899,7,757852,Makanan
4473,23,8796877,3,1101564,Elektronik
4474,30,2851563,9,1134495,Fashion
4475,19,11239320,5,1601815,Makanan
4476,32,14336530,5,1802362,Makanan
4477,35,7360678,4,2854679,Makanan
4478,34,11029750,9,59013,Makanan
4479,32,10626510,8,1530905,Fashion
4480,24,8612303,4,2806086,Makanan
4481,49,12548839,4,1851952,Makanan
4482,28,11983049,2,2178520,Makanan
4483,27,10127678,9,2703668,Elektronik
4484,21,10212803,3,1345944,Makanan
4485,43,14893170,4,2065791,Makanan
4486,28,10871058,7,2333997,Fashion
4487,33,12286846,8,2044719,Makanan
4488,22,7310074,8,2555191,Makanan
4489,49,3519598,4,728870,Makanan
4490,21,12598093,7,2276954,Elektronik
4491,44,4659232,1,2413731,Fashion
4492,30,2045807,6,107955,Fashion
4493,21,3435986,6,371651,Elektronik
4494,49,2660501,6,101033,Elektronik
4495,64,3558274,2,2888601,Fashion
4496,57,11035880,8,97219,Makanan
4497,35,6732369,5,2836989,Fashion
4498,38,13572682,5,2630148,Elektronik
4499,21,4938287,2,1796657,Makanan
4500,18,5764993,4,248300,Fashion
4501,46,2309963,9,1507315,Makanan
4502,63,6091701,9,1655190,Makanan
4503,55,3183493,6,2521922,Elektronik
4504,20,6741882,9,2320429,Fashion
4505,49,11811879,4,967629,Elektronik
4506,29,6618219,1,1078752,Fashion
4507,36,8466780,2,416540,Fashion
4508,23,12095837,1,2163527,Makanan
4509,31,14438785,8,183783,Makanan
4510,39,13129544,9,2044102,Makanan
4511,30,3551726,6,321326,Elektronik
4512,39,12895584,2,1717930,Makanan
4513,35,6391649,6,1973156,Elektronik
4514,45,4900203,9,1039035,Makanan
4515,36,3650870,3,1988814,Elektronik
4516,45,9062215,9,1242568,Fashion
4517,40,9559012,2,2693584,Elektronik
4518,34,5620597,5,170270,Elektronik
4519,26,7519803,2,2805077,Elektronik
4520,57,7687136,7,1187485,Fashion
4521,24,9789573,9,1545734,Elektronik
4522,42,11196670,7,1076597,Fashion
4523,45,13377767,5,1300208,Makanan
4524,26,2667538,4,2040771,Makanan
4525,33,6607455,4,1753525,Fashion
4526,18,4013338,8,345943,Elektronik
4527,22,13466986,1,2607145,Makanan
4528,21,6872691,5,84510,Elektronik
4529,44,4062624,2,1595805,Elektronik
4530,57,12335783,9,137919,Fashion
4531,21,6261663,7,1211619,Makanan
4532,34,4300612,8,782726,Fashion
4533,42,6010768,6,2569343,Fashion
4534,36,12431357,9,365386,Fashion
4535,57,3325831,6,2122544,Fashion
4536,43,9503416,7,1777203,Elektronik
4537,28,14869217,7,530265,Makanan
4538,23,11293960,9,2938481,Makanan
4539,19,11279863,8,181235,Makanan
4540,26,12348630,1,2461836,Elektronik
4541,50,13664802,4,2623283,Elektronik
4542,41,12667206,7,294367,Fashion
4543,51,3881397,8,866462,Fashion
4544,32,5911251,7,2013078,Fashion
4545,18,14994289,3,2177022,Fashion
4546,40,12069272,4,952997,Makanan
4547,26,5546434,7,1223279,Fashion
4548,54,12867451,8,1521274,Elektronik
4549,38,2762557,7,2466551,Elektronik
4550,42,7267382,6,928839,Elektronik
4551,59,14618669,9,1740816,Fashion
4552,55,10167575,9,2605298,Makanan
4553,43,4719713,7,1559579,Makanan
4554,45,14535085,8,1994404,Fashion
4555,63,10971541,6,2432970,Fashion
4556,54,9188106,1,1878409,Elektronik
4557,36,2321199,1,1090210,Elektronik
4558,43,7362695,6,352570,Makanan
4559,57,11315110,2,1148160,Elektronik
4560,36,5829994,8,1841599,Elektronik
4561,60,11800354,1,1791951,Fashion
4562,35,4429488,2,647539,Makanan
4563,36,9392053,8,119353,Fashion
4564,51,2029092,6,1980037,Makanan
4565,63,7113050,2,1181566,Fashion
4566,18,9709019,2,730050,Makanan
4567,46,2657191,7,345906,Elektronik
4568,50,12776415,5,742859,Makanan
4569,38,2883435,5,2628356,Makanan
4570,19,6081534,8,1499462,Fashion
4571,22,12279184,7,2089903,Makanan
4572,31,10260768,9,1995188,Makanan
4573,43,5509934,4,1809133,Makanan
4574,26,13847987,4,1148425,Fashion
4575,25,9988597,2,629649,Makanan
4576,49,2207580,3,726618,Fashion
4577,48,2769032,1,2119946,Elektronik
4578,64,12061600,1,1009012,Fashion
4579,22,5772380,7,2083864,Makanan
4580,57,14747156,5,514944,Elektronik
4581,52,10865465,3,835334,Makanan
4582,18,12048708,7,2025975,Fashion
4583,45,10399625,2,1301590,Elektronik
4584,20,8065925,3,2705364,Elektronik
4585,17,5931895,1,2144889,Elektronik
4586,35,5100786,8,1860775,Makanan
4587,42,9285880,2,907263,Elektronik
4588,41,4651788,7,2552632,Elektronik
4589,26,13944000,9,340182,Elektronik
4590,31,12757395,6,285530,Elektronik
4591,38,2209720,2,2001944,Fashion
4592,64,4218222,2,2418432,Makanan
4593,37,5990919,9,1207122,Makanan
4594,38,10302089,8,1593381,Elektronik
4595,52,5015624,9,601719,Fashion
4596,50,8553968,4,1035043,Elektronik
4597,46,14525800,4,2625903,Makanan
4598,41,12520770,2,1981823,Makanan
4599,61,14505994,1,2277526,Makanan
4600,44,9900171,4,774568,Elektronik
4601,17,3695625,8,703420,Elektronik
4602,61,10283032,2,1433714,Fashion
4603,20,12350768,8,2886587,Fashion
4604,23,12123480,1,720247,Makanan
4605,25,12040330,1,1617692,Makanan
4606,52,14620405,4,574339,Fashion
4607,35,9016611,7,1561718,Makanan
4608,17,5837478,9,1315219,Fashion
4609,26,6024537,5,1351692,Elektronik
4610,52,4780877,2,340635,Makanan
4611,25,13008998,7,609168,Makanan
4612,61,5031863,2,1289613,Fashion
4613,62,3150311,9,2520352,Elektronik
4614,58,3595776,9,399829,Makanan
4615,48,12457143,3,1965883,Makanan
4616,48,5117173,8,1193417,Fashion
4617,22,10051964,4,1820826,Elektronik
4618,64,6825885,3,2032673,Fashion
4619,54,5244811,1,1612712,Elektronik
4620,33,7880823,5,2662902,Elektronik
4621,26,5033932,4,1973099,Fashion
4622,43,2621747,1,1655869,Fashion
4623,51,12884510,8,1336479,Elektronik
4624,37,13233125,8,2798158,Fashion
4625,41,3281258,8,156379,Makanan
4626,44,6623190,3,2984312,Makanan
4627,63,6423475,6,714051,Makanan
4628,31,13908175,7,2156908,Makanan
4629,20,6361862,9,697958,Makanan
4630,45,2983061,5,1688388,Fashion
4631,25,2296412,9,1552258,Elektronik
4632,43,12960311,6,2503732,Fashion
4633,42,12774240,4,2163685,Makanan
4634,35,13275833,1,571970,Makanan
4635,44,13621468,1,147417,Fashion
4636,33,13084171,5,1454038,Fashion
4637,59,11886726,3,2869672,Elektronik
4638,57,12189439,5,1139005,Makanan
4639,58,3594362,5,1543518,Fashion
4640,36,14128822,1,398492,Elektronik
4641,61,12457318,8,2073001,Makanan
4642,56,14034921,5,2685094,Makanan
4643,55,8318653,5,381627,Makanan
4644,39,11396313,9,194444,Fashion
4645,63,8400231,8,480898,Makanan
4646,48,10151496,1,1980917,Makanan
4647,63,7040360,3,1714588,Elektronik
4648,49,9156065,7,2606481,Fashion
4649,62,13171148,1,99574,Elektronik
4650,21,9451062,1,2510363,Fashion
4651,59,10705398,5,1128642,Makanan
4652,64,12304803,9,2361373,Elektronik
4653,50,5547480,6,2130029,Fashion
4654,56,5787415,2,190017,Fashion
4655,27,10434320,9,79418,Makanan
4656,19,12885249,6,624162,Makanan
4657,49,6528268,5,180538,Elektronik
4658,27,4222494,5,2084328,Elektronik
4659,32,12052700,3,263699,Fashion
4660,34,14919409,6,1311041,Elektronik
4661,46,2487707,4,2581762,Makanan
4662,64,2092091,2,2651740,Elektronik
4663,26,7590938,3,2721075,Elektronik
4664,34,2893150,9,307470,Fashion
4665,54,8506016,9,1998031,Makanan
4666,35,10924435,6,411981,Fashion
4667,52,10042153,9,329548,Makanan
4668,29,11320804,4,1695493,Makanan
4669,62,12438344,5,498834,Fashion
4670,19,7518358,6,2197151,Elektronik
4671,26,10286151,9,2554153,Fashion
4672,54,5940063,5,2326583,Elektronik
4673,17,10810351,8,534023,Fashion
4674,43,9224589,1,1375414,Fashion
4675,62,11952090,5,1003618,Elektronik
4676,24,12019480,1,1954557,Elektronik
4677,62,3525068,6,1286878,Elektronik
4678,58,12553060,7,82799,Fashion
4679,33,14974319,5,1975296,Elektronik
4680,25,14523385,1,2289380,Elektronik
4681,22,5337013,6,2449941,Elektronik
4682,59,14363140,5,744298,Makanan
4683,41,9716492,6,2597350,Elektronik
4684,55,13633307,7,389758,Elektronik
4685,44,13472170,7,1321262,Elektronik
4686,49,4135896,2,2108836,Makanan
4687,53,6572530,3,2159572,Makanan
4688,25,4416738,6,330456,Elektronik
4689,34,8158382,3,857827,Elektronik
4690,37,13096038,2,352445,Elektronik
4691,18,12345286,4,2194124,Elektronik
4692,59,4332127,5,1179429,Makanan
4693,54,13013698,9,2791575,Elektronik
4694,56,3926252,3,132504,Makanan
4695,52,4074278,3,859286,Fashion
4696,59,12407460,6,382924,Makanan
4697,53,6983926,5,418602,Fashion
4698,31,12533873,6,2656804,Makanan
4699,44,6334165,7,1424340,Makanan
4700,34,11469309,3,1974598,Makanan
4701,50,3278343,5,2978174,Elektronik
4702,38,5032115,8,1985204,Makanan
4703,27,2690778,4,646842,Elektronik
4704,29,6044064,2,2550989,Makanan
4705,20,10566765,4,167781,Makanan
4706,38,12142505,2,575261,Fashion
4707,23,8634699,3,1872648,Makanan
4708,59,4350959,4,895218,Elektronik
4709,40,14217581,4,171403,Fashion
4710,20,11000317,9,1819147,Fashion
4711,44,7959322,6,599634,Makanan
4712,31,8036207,9,2777073,Makanan
4713,17,11618567,4,1694844,Fashion
4714,19,5343867,9,2589521,Elektronik
4715,30,8362473,9,1961950,Makanan
4716,54,14344700,6,1890980,Fashion
4717,17,4642800,5,1933071,Elektronik
4718,54,10181311,3,1228593,Makanan
4719,54,3658332,5,2990639,Fashion
4720,37,6451441,3,1556158,Fashion
4721,64,11738259,5,1761638,Makanan
4722,45,7018768,5,659122,Elektronik
4723,21,2771279,2,989044,Elektronik
4724,26,10076818,9,2900088,Fashion
4725,44,6074999,7,2194056,Elektronik
4726,37,2663431,6,1150896,Fashion
4727,23,10966309,5,832884,Makanan
4728,19,3588404,4,839031,Elektronik
4729,61,12193756,8,1448356,Makanan
4730,63,10641123,2,790079,Fashion
4731,36,5892825,8,761525,Makanan
4732,35,7353374,1,1288503,Elektronik
4733,51,4871083,1,1333425,Makanan
4734,20,10998331,3,2671458,Elektronik
4735,21,6738379,5,2279082,Elektronik
4736,17,10671734,6,1524372,Elektronik
4737,20,8542224,4,383060,Elektronik
4738,28,4644046,7,1789736,Elektronik
4739,43,12364838,7,2004201,Fashion
4740,58,14537769,2,2730210,Makanan
4741,39,13768203,2,1335423,Fashion
4742,41,8403679,2,2971071,Makanan
4743,37,7814104,2,194015,Makanan
4744,40,5763302,9,2643535,Makanan
4745,41,2926097,5,2249494,Fashion
4746,61,3983438,8,2732897,Elektronik
4747,62,7193951,5,1379556,Elektronik
4748,48,2383609,5,1598160,Fashion
4749,48,5105003,1,2944978,Elektronik
4750,21,3863082,6,2665064,Makanan
4751,52,4510963,4,436804,Elektronik
4752,62,3753313,3,2782039,Elektronik
4753,58,4386149,6,1910288,Elektronik
4754,58,5481591,2,2271373,Makanan
4755,55,12637493,8,1175894,Elektronik
4756,32,7766392,1,2017239,Elektronik
4757,49,4803005,9,1044670,Elektronik
4758,37,11674961,8,2462008,Fashion
4759,25,4264719,1,835072,Fashion
4760,22,7256583,9,1470298,Elektronik
4761,61,13434079,2,2661173,Fashion
4762,51,5044221,3,1760525,Fashion
4763,55,6126553,2,2981825,Makanan
4764,38,7098227,8,1878531,Fashion
4765,57,13592789,2,2694673,Fashion
4766,21,3661342,2,2313235,Elektronik
4767,58,11208201,1,844609,Makanan
4768,39,13721399,7,573099,Makanan
4769,33,12862200,2,2785946,Makanan
4770,28,7645812,5,2906258,Fashion
4771,39,7218907,5,2732791,Elektronik
4772,32,4916933,3,928340,Makanan
4773,19,9710611,3,626115,Makanan
4774,46,10257668,3,2071013,Fashion
4775,38,8273672,6,2215924,Makanan
4776,25,7573945,4,2687051,Elektronik
4777,45,6886202,3,203354,Makanan
4778,63,11405391,2,2974587,Elektronik
4779,53,5906997,3,2883877,Elektronik
4780,39,13659029,4,1566008,Elektronik
4781,29,8466751,6,192412,Fashion
4782,48,12315271,4,408773,Fashion
4783,62,2785786,8,1447363,Elektronik
4784,63,4427667,3,1959692,Elektronik
4785,64,7311154,3,1469330,Makanan
4786,39,14428621,3,2005340,Makanan
4787,61,8557734,8,854597,Makanan
4788,33,2563889,4,1732186,Fashion
4789,56,2277834,1,1153091,Makanan
4790,37,7506933,2,159446,Elektronik
4791,18,7585056,2,1806463,Elektronik
4792,53,6730654,3,109789,Fashion
4793,22,14920442,6,2854414,Fashion
4794,60,5894325,8,2179343,Makanan
4795,34,12127275,1,2730928,Fashion
4796,46,7379105,9,1829018,Elektronik
4797,38,13675889,1,754960,Elektronik
4798,49,5244998,2,923889,Fashion
4799,46,5998585,3,938908,Elektronik
4800,33,4816112,7,2651855,Fashion
4801,59,8900725,9,980340,Elektronik
4802,48,3732141,3,2685180,Makanan
4803,58,14671799,8,1767038,Fashion
4804,30,11224152,9,2359117,Fashion
4805,26,12627772,7,1212493,Fashion
4806,63,10675237,4,2696661,Elektronik
4807,52,8905043,4,2210417,Makanan
4808,50,8134896,4,575007,Fashion
4809,25,12726251,6,264514,Elektronik
4810,58,3634461,4,2039220,Fashion
4811,44,14395322,5,182141,Elektronik
4812,27,12403209,9,2726154,Makanan
4813,30,12205026,7,1171861,Elektronik
4814,55,14335955,8,325079,Elektronik
4815,63,4887569,5,618323,Fashion
4816,35,3746988,5,438831,Elektronik
4817,31,14733547,7,1981264,Fashion
4818,44,6896986,8,2568305,Elektronik
4819,40,3020346,9,330684,Makanan
4820,24,3886522,2,885134,Elektronik
4821,59,7523632,3,1176859,Fashion
4822,25,5119331,2,781401,Elektronik
4823,63,9301078,7,1865689,Elektronik
4824,49,6003487,2,1004411,Makanan
4825,49,14835685,2,2293445,Fashion
4826,35,2834938,2,581375,Makanan
4827,19,2807400,4,2103078,Elektronik
4828,26,14972733,1,1383509,Makanan
4829,56,8505134,2,1547815,Elektronik
4830,63,13955489,3,2573768,Elektronik
4831,58,8472036,7,1756135,Makanan
4832,17,5931792,1,1972281,Makanan
4833,45,6367207,6,2262462,Elektronik
4834,50,5581877,3,2294968,Makanan
4835,29,10043732,3,2616463,Makanan
4836,17,6297255,4,236589,Elektronik
4837,50,13380498,4,2245383,Fashion
4838,45,6149570,7,2851377,Makanan
4839,64,10694353,3,517153,Makanan
4840,63,3779892,8,2879707,Fashion
4841,29,8363634,8,550642,Makanan
4842,64,11597010,7,2685334,Elektronik
4843,45,9252270,2,1520952,Makanan
4844,55,14931855,5,603560,Elektronik
4845,40,14369135,6,1676885,Fashion
4846,42,7518225,4,271120,Fashion
4847,33,2920243,5,1132221,Fashion
4848,23,5421103,9,71179,Makanan
4849,29,5402410,7,584979,Fashion
4850,21,12724646,2,703724,Makanan
4851,42,11578891,1,1330475,Makanan
4852,19,10809609,2,2454607,Makanan
4853,23,14284742,3,1456101,Fashion
4854,55,4835309,2,861399,Fashion
4855,17,14266624,3,602766,Makanan
4856,33,10400944,9,1547567,Fashion
4857,59,7058211,4,1038128,Makanan
4858,41,11857812,9,352476,Fashion
4859,19,9422244,3,2193052,Elektronik
4860,31,4958963,1,2368293,Fashion
4861,45,5191319,5,2106125,Fashion
4862,59,7042486,2,2274013,Fashion
4863,48,12314264,4,2712538,Makanan
4864,42,4979718,2,2679734,Makanan
4865,32,5768553,2,767940,Elektronik
4866,41,10677980,3,219173,Elektronik
4867,44,10403037,5,1254707,Elektronik
4868,25,11521478,4,1981792,Makanan
4869,17,10325344,2,2974210,Elektronik
4870,45,14534726,2,594991,Elektronik
4871,38,9717753,6,940125,Fashion
4872,32,7426967,7,504633,Elektronik
4873,57,11263114,6,764588,Fashion
4874,60,5476808,7,2049491,Makanan
4875,57,13746315,1,2683068,Makanan
4876,23,11232418,6,2775095,Fashion
4877,30,14620222,3,318662,Elektronik
4878,45,8917571,1,219563,Makanan
4879,35,10341219,8,1237594,Fashion
4880,35,6394203,4,1623474,Makanan
4881,18,6622776,8,2610206,Makanan
4882,57,10596108,4,346455,Elektronik
4883,61,14682774,4,1224995,Makanan
4884,31,7214802,4,1884865,Fashion
4885,19,7556452,6,2377994,Elektronik
4886,27,8664102,9,1571984,Fashion
4887,62,8865999,5,285612,Fashion
4888,46,14950880,8,293095,Fashion
4889,56,9562635,8,2983917,Elektronik
4890,34,11479622,4,2853810,Makanan
4891,64,6435786,9,2493488,Fashion
4892,18,4862750,9,2713251,Makanan
4893,48,12450047,5,644360,Makanan
4894,24,9085757,6,689695,Fashion
4895,38,8785932,5,2397592,Makanan
4896,22,6906526,3,1141550,Elektronik
4897,28,4578305,8,2822368,Elektronik
4898,63,12249574,9,1593738,Makanan
4899,56,3255950,4,1012334,Makanan
4900,52,10277304,9,1704847,Elektronik
4901,31,14215841,9,2508159,Makanan
4902,44,14920678,7,936469,Makanan
4903,61,11939139,8,1566189,Makanan
4904,34,5696458,3,1315462,Makanan
4905,18,14664860,5,2739391,Fashion
4906,29,13822076,3,945719,Makanan
4907,61,3615270,7,193977,Elektronik
4908,31,3089100,6,2146109,Fashion
4909,36,8445860,3,1612570,Fashion
4910,45,12595920,9,1906609,Elektronik
4911,58,7925803,1,2365323,Makanan
4912,45,6675195,3,2719875,Fashion
4913,19,10131526,7,2040124,Fashion
4914,35,10957541,3,323390,Makanan
4915,19,2384903,3,314602,Makanan
